month,product_subgroup,production_type,region,price_value,unit_name
2015-11,Mozzarella,Bio,Suisse,14.0,kg
2015-11,Tilsit,Conventionnel,Suisse,16.53,kg
2015-11,Lait drink,Bio,Suisse,1.78,Litre
2015-11,Beurre de choix,Bio,Suisse,18.95,kg
2015-11,Edamer CH,Conventionnel,Suisse,15.08,kg
2015-11,Brie CH 45%,Conventionnel,Suisse,18.11,kg
2015-11,Brie CH 45%,Bio,Suisse,21.94,kg
2015-11,Gruyère,Conventionnel,Suisse,15.91,kg
2015-11,Crème à café,Conventionnel,Suisse,3.58,Litre
2015-11,Camembert 60%,Conventionnel,Suisse,18.56,kg
2015-11,Cottage cheese,Conventionnel,Suisse,7.7,kg
2015-10,Beurre à rôtir,Conventionnel,Suisse,17.31,kg
2015-10,Tilsit,Bio,Suisse,19.87,kg
2015-10,Camembert 60%,Conventionnel,Suisse,18.24,kg
2015-10,Lait entier,Bio,Suisse,1.8,Litre
2015-10,Appenzell,Conventionnel,Suisse,18.43,kg
2015-10,Lait drink,Conventionnel,Suisse,1.43,Litre
2015-10,Beurre de choix,Bio,Suisse,18.95,kg
2015-10,Mozzarella,Conventionnel,Suisse,10.0,kg
2015-10,Crème à café,Conventionnel,Suisse,3.58,Litre
2015-10,Crème entière,Bio,Suisse,13.15,Litre
2015-10,Lait entier,Conventionnel,Suisse,1.46,Litre
2015-10,Gruyère,Conventionnel,Suisse,16.55,kg
2015-10,"Fromage à pâte molle, croûte mixte",Conventionnel,Suisse,21.67,kg
2015-10,Tomme,Conventionnel,Suisse,17.9,kg
2015-10,Tilsit,Conventionnel,Suisse,17.0,kg
2015-10,Fromage à raclette,Conventionnel,Suisse,21.86,kg
2015-10,Mozzarella,Bio,Suisse,14.0,kg
2015-10,Yogourt nature,Conventionnel,Suisse,2.28,kg
2015-10,Brie CH 45%,Bio,Suisse,21.94,kg
2015-10,Vacherin fribourgeois,Conventionnel,Suisse,19.07,kg
2015-10,Yogourt nature,Bio,Suisse,3.33,kg
2015-10,Gruyère,Bio,Suisse,21.45,kg
2015-10,Emmentaler,Conventionnel,Suisse,15.77,kg
2015-10,Beurre de cuisine,Conventionnel,Suisse,12.04,kg
2015-10,Tilsit,Conventionnel,Suisse,13.96,kg
2015-10,Emmentaler,Bio,Suisse,19.57,kg
2015-10,Appenzell,Conventionnel,Suisse,16.72,kg
2015-10,Beurre de choix,Conventionnel,Suisse,14.9,kg
2015-10,Edamer CH,Conventionnel,Suisse,15.08,kg
2015-10,Brie CH 45%,Conventionnel,Suisse,18.11,kg
2015-10,Cottage cheese,Conventionnel,Suisse,7.7,kg
2015-10,Lait entier,Bio,Suisse,1.78,Litre
2015-10,Tête de Moine,Conventionnel,Suisse,20.29,kg
2015-10,Crème entière,Conventionnel,Suisse,6.26,Litre
2015-10,Lait écrémé,Conventionnel,Suisse,1.48,Litre
2015-10,Demi-crème,Conventionnel,Suisse,5.02,Litre
2015-10,Sbrinz,Conventionnel,Suisse,23.16,kg
2015-10,Lait drink,Conventionnel,Suisse,1.26,Litre
2015-10,Emmentaler,Conventionnel,Suisse,19.38,kg
2015-10,Lait drink,Bio,Suisse,1.78,Litre
2015-10,"Yogourt, autres fruits",Conventionnel,Suisse,3.06,kg
2015-10,Lait entier,Conventionnel,Suisse,1.31,Litre
2015-10,Gruyère,Conventionnel,Suisse,18.99,kg
2015-10,"Yogourt, autres fruits",Bio,Suisse,4.17,kg
2015-10,Lait drink,Bio,Suisse,1.8,Litre
2015-09,"Yogourt, autres fruits",Bio,Suisse,4.17,kg
2015-09,Camembert 60%,Conventionnel,Suisse,18.56,kg
2015-09,Brie CH 45%,Conventionnel,Suisse,18.11,kg
2015-09,Yogourt nature,Bio,Suisse,3.33,kg
2015-09,"Fromage à pâte molle, croûte mixte",Conventionnel,Suisse,22.8,kg
2015-09,Beurre de cuisine,Conventionnel,Suisse,11.96,kg
2015-09,"Yogourt, autres fruits",Conventionnel,Suisse,3.11,kg
2015-09,Lait drink,Conventionnel,Suisse,1.43,Litre
2015-09,Mozzarella,Bio,Suisse,14.0,kg
2015-09,Crème entière,Bio,Suisse,13.15,Litre
2015-09,Emmentaler,Conventionnel,Suisse,19.38,kg
2015-09,Lait drink,Bio,Suisse,1.78,Litre
2015-09,Emmentaler,Conventionnel,Suisse,15.77,kg
2015-09,Sbrinz,Conventionnel,Suisse,22.49,kg
2015-09,Crème à café,Conventionnel,Suisse,3.58,Litre
2015-09,Lait entier,Bio,Suisse,1.78,Litre
2015-09,Appenzell,Conventionnel,Suisse,18.55,kg
2015-09,Lait entier,Bio,Suisse,1.8,Litre
2015-09,Gruyère,Conventionnel,Suisse,19.76,kg
2015-09,Tilsit,Bio,Suisse,19.87,kg
2015-09,Lait drink,Conventionnel,Suisse,1.31,Litre
2015-09,Tomme,Conventionnel,Suisse,17.9,kg
2015-09,Mozzarella,Conventionnel,Suisse,9.93,kg
2015-09,Lait entier,Conventionnel,Suisse,1.46,Litre
2015-09,Lait écrémé,Conventionnel,Suisse,1.48,Litre
2015-09,Demi-crème,Conventionnel,Suisse,5.02,Litre
2015-09,Cottage cheese,Conventionnel,Suisse,7.75,kg
2015-09,Beurre à rôtir,Conventionnel,Suisse,17.31,kg
2015-09,Tilsit,Conventionnel,Suisse,13.94,kg
2015-09,Edamer CH,Conventionnel,Suisse,15.08,kg
2015-09,Beurre de choix,Conventionnel,Suisse,14.95,kg
2015-09,Vacherin fribourgeois,Conventionnel,Suisse,19.58,kg
2015-09,Lait entier,Conventionnel,Suisse,1.26,Litre
2015-09,Appenzell,Conventionnel,Suisse,16.72,kg
2015-09,Yogourt nature,Conventionnel,Suisse,2.28,kg
2015-09,Fromage à raclette,Conventionnel,Suisse,20.79,kg
2015-09,Emmentaler,Bio,Suisse,20.0,kg
2015-09,Brie CH 45%,Bio,Suisse,21.94,kg
2015-09,Lait drink,Bio,Suisse,1.8,Litre
2015-09,Tête de Moine,Conventionnel,Suisse,21.32,kg
2015-09,Crème entière,Conventionnel,Suisse,6.6,Litre
2015-09,Gruyère,Conventionnel,Suisse,16.1,kg
2015-09,Gruyère,Bio,Suisse,21.45,kg
2015-09,Tilsit,Conventionnel,Suisse,17.0,kg
2015-09,Beurre de choix,Bio,Suisse,18.95,kg
2015-08,Brie CH 45%,Conventionnel,Suisse,18.11,kg
2015-08,Tilsit,Conventionnel,Suisse,17.0,kg
2015-08,Emmentaler,Conventionnel,Suisse,15.75,kg
2015-08,Gruyère,Conventionnel,Suisse,16.1,kg
2015-08,Beurre de choix,Conventionnel,Suisse,14.95,kg
2015-08,Beurre de choix,Bio,Suisse,18.95,kg
2015-08,Lait drink,Bio,Suisse,1.8,Litre
2015-08,Tilsit,Bio,Suisse,19.87,kg
2015-08,Tomme,Conventionnel,Suisse,17.9,kg
2015-08,"Yogourt, autres fruits",Bio,Suisse,4.11,kg
2015-08,Lait drink,Conventionnel,Suisse,1.43,Litre
2015-08,Lait drink,Conventionnel,Suisse,1.26,Litre
2015-08,Lait drink,Bio,Suisse,1.78,Litre
2015-08,Yogourt nature,Conventionnel,Suisse,2.39,kg
2015-08,Beurre de cuisine,Conventionnel,Suisse,12.04,kg
2015-08,Yogourt nature,Bio,Suisse,3.33,kg
2015-08,Mozzarella,Bio,Suisse,14.0,kg
2015-08,Emmentaler,Bio,Suisse,19.58,kg
2015-08,Lait entier,Bio,Suisse,1.78,Litre
2015-08,Lait entier,Conventionnel,Suisse,1.46,Litre
2015-08,Lait entier,Bio,Suisse,1.8,Litre
2015-08,Fromage à raclette,Conventionnel,Suisse,22.38,kg
2015-08,Appenzell,Conventionnel,Suisse,18.55,kg
2015-08,Gruyère,Conventionnel,Suisse,19.25,kg
2015-08,Tilsit,Conventionnel,Suisse,13.55,kg
2015-08,Vacherin fribourgeois,Conventionnel,Suisse,19.58,kg
2015-08,Camembert 60%,Conventionnel,Suisse,18.56,kg
2015-08,"Yogourt, autres fruits",Conventionnel,Suisse,3.0,kg
2015-08,Crème entière,Bio,Suisse,13.15,Litre
2015-08,Cottage cheese,Conventionnel,Suisse,7.75,kg
2015-08,Lait entier,Conventionnel,Suisse,1.31,Litre
2015-08,Crème entière,Conventionnel,Suisse,6.26,Litre
2015-08,Brie CH 45%,Bio,Suisse,21.94,kg
2015-08,Sbrinz,Conventionnel,Suisse,23.16,kg
2015-08,Mozzarella,Conventionnel,Suisse,9.93,kg
2015-08,Lait écrémé,Conventionnel,Suisse,1.48,Litre
2015-08,Beurre à rôtir,Conventionnel,Suisse,17.31,kg
2015-08,Emmentaler,Conventionnel,Suisse,18.81,kg
2015-08,Edamer CH,Conventionnel,Suisse,15.08,kg
2015-08,Appenzell,Conventionnel,Suisse,16.72,kg
2015-08,Tête de Moine,Conventionnel,Suisse,21.32,kg
2015-08,"Fromage à pâte molle, croûte mixte",Conventionnel,Suisse,22.8,kg
2015-08,Gruyère,Bio,Suisse,21.92,kg
2015-08,Crème à café,Conventionnel,Suisse,3.58,Litre
2015-08,Demi-crème,Conventionnel,Suisse,5.02,Litre
2015-07,Sbrinz,Conventionnel,Suisse,22.69,kg
2015-07,Appenzell,Conventionnel,Suisse,18.8,kg
2015-07,Emmentaler,Conventionnel,Suisse,18.85,kg
2015-07,Lait drink,Conventionnel,Suisse,1.31,Litre
2015-07,Lait entier,Bio,Suisse,1.78,Litre
2015-07,"Yogourt, autres fruits",Conventionnel,Suisse,3.17,kg
2015-07,Crème entière,Bio,Suisse,13.15,Litre
2015-07,Yogourt nature,Conventionnel,Suisse,2.39,kg
2015-07,Beurre de choix,Bio,Suisse,18.95,kg
2015-07,"Yogourt, autres fruits",Bio,Suisse,4.17,kg
2015-07,Appenzell,Conventionnel,Suisse,16.27,kg
2015-07,Tilsit,Conventionnel,Suisse,17.0,kg
2015-07,Brie CH 45%,Bio,Suisse,21.94,kg
2015-07,Gruyère,Bio,Suisse,21.45,kg
2015-07,Mozzarella,Conventionnel,Suisse,9.93,kg
2015-07,Tomme,Conventionnel,Suisse,17.9,kg
2015-07,Vacherin fribourgeois,Conventionnel,Suisse,19.58,kg
2015-07,Lait drink,Conventionnel,Suisse,1.43,Litre
2015-07,Tête de Moine,Conventionnel,Suisse,21.32,kg
2015-07,Beurre à rôtir,Conventionnel,Suisse,17.53,kg
2015-07,Lait entier,Bio,Suisse,1.8,Litre
2015-07,Fromage à raclette,Conventionnel,Suisse,20.85,kg
2015-07,Lait drink,Bio,Suisse,1.78,Litre
2015-07,Beurre de choix,Conventionnel,Suisse,14.95,kg
2015-07,Beurre de cuisine,Conventionnel,Suisse,12.16,kg
2015-07,Mozzarella,Bio,Suisse,14.0,kg
2015-07,Cottage cheese,Conventionnel,Suisse,7.75,kg
2015-07,Edamer CH,Conventionnel,Suisse,14.68,kg
2015-07,Brie CH 45%,Conventionnel,Suisse,18.11,kg
2015-07,"Fromage à pâte molle, croûte mixte",Conventionnel,Suisse,22.8,kg
2015-07,Crème entière,Conventionnel,Suisse,6.6,Litre
2015-07,Lait écrémé,Conventionnel,Suisse,1.48,Litre
2015-07,Crème à café,Conventionnel,Suisse,3.58,Litre
2015-07,Gruyère,Conventionnel,Suisse,16.55,kg
2015-07,Emmentaler,Conventionnel,Suisse,15.32,kg
2015-07,Tilsit,Bio,Suisse,19.87,kg
2015-07,Tilsit,Conventionnel,Suisse,13.56,kg
2015-07,Camembert 60%,Conventionnel,Suisse,18.56,kg
2015-07,Lait entier,Conventionnel,Suisse,1.26,Litre
2015-07,Gruyère,Conventionnel,Suisse,19.25,kg
2015-07,Emmentaler,Bio,Suisse,20.0,kg
2015-07,Lait entier,Conventionnel,Suisse,1.46,Litre
2015-07,Demi-crème,Conventionnel,Suisse,4.9,Litre
2015-07,Yogourt nature,Bio,Suisse,3.33,kg
2015-07,Lait drink,Bio,Suisse,1.8,Litre
2015-06,Yogourt nature,Bio,Suisse,3.33,kg
2015-06,Crème à café,Conventionnel,Suisse,3.58,Litre
2015-06,Fromage à raclette,Conventionnel,Suisse,21.43,kg
2015-06,Appenzell,Conventionnel,Suisse,16.35,kg
2015-06,Lait drink,Conventionnel,Suisse,1.43,Litre
2015-06,Vacherin fribourgeois,Conventionnel,Suisse,19.62,kg
2015-06,Yogourt nature,Conventionnel,Suisse,2.39,kg
2015-06,Sbrinz,Conventionnel,Suisse,23.36,kg
2015-06,Emmentaler,Bio,Suisse,20.0,kg
2015-06,"Fromage à pâte molle, croûte mixte",Conventionnel,Suisse,22.8,kg
2015-06,Crème entière,Bio,Suisse,13.15,Litre
2015-06,Emmentaler,Conventionnel,Suisse,18.85,kg
2015-06,Emmentaler,Conventionnel,Suisse,15.77,kg
2015-06,Crème entière,Conventionnel,Suisse,6.42,Litre
2015-06,Lait entier,Bio,Suisse,1.8,Litre
2015-06,Tête de Moine,Conventionnel,Suisse,21.32,kg
2015-06,Lait drink,Bio,Suisse,1.78,Litre
2015-06,Beurre de choix,Conventionnel,Suisse,14.95,kg
2015-06,Tilsit,Conventionnel,Suisse,13.95,kg
2015-06,Lait drink,Bio,Suisse,1.8,Litre
2015-06,Appenzell,Conventionnel,Suisse,18.92,kg
2015-06,Lait entier,Conventionnel,Suisse,1.46,Litre
2015-06,Tilsit,Bio,Suisse,19.87,kg
2015-06,Camembert 60%,Conventionnel,Suisse,18.56,kg
2015-06,Lait écrémé,Conventionnel,Suisse,1.48,Litre
2015-06,Cottage cheese,Conventionnel,Suisse,7.7,kg
2015-06,Beurre de cuisine,Conventionnel,Suisse,12.24,kg
2015-06,Brie CH 45%,Conventionnel,Suisse,18.11,kg
2015-06,Edamer CH,Conventionnel,Suisse,15.08,kg
2015-06,Mozzarella,Conventionnel,Suisse,9.53,kg
2015-06,Lait drink,Conventionnel,Suisse,1.26,Litre
2015-06,Demi-crème,Conventionnel,Suisse,5.02,Litre
2015-06,Beurre à rôtir,Conventionnel,Suisse,17.53,kg
2015-06,Brie CH 45%,Bio,Suisse,21.94,kg
2015-06,"Yogourt, autres fruits",Bio,Suisse,4.17,kg
2015-06,Beurre de choix,Bio,Suisse,18.95,kg
2015-06,Gruyère,Conventionnel,Suisse,16.16,kg
2015-06,Mozzarella,Bio,Suisse,14.0,kg
2015-06,"Yogourt, autres fruits",Conventionnel,Suisse,3.17,kg
2015-06,Tilsit,Conventionnel,Suisse,16.53,kg
2015-06,Gruyère,Bio,Suisse,21.45,kg
2015-06,Gruyère,Conventionnel,Suisse,19.71,kg
2015-06,Tomme,Conventionnel,Suisse,17.9,kg
2015-06,Lait entier,Bio,Suisse,1.78,Litre
2015-06,Lait entier,Conventionnel,Suisse,1.28,Litre
2015-05,Crème entière,Conventionnel,Suisse,6.58,Litre
2015-05,Edamer CH,Conventionnel,Suisse,15.08,kg
2015-05,Lait drink,Bio,Suisse,1.78,Litre
2015-05,Lait entier,Conventionnel,Suisse,1.31,Litre
2015-05,Sbrinz,Conventionnel,Suisse,23.36,kg
2015-05,Lait drink,Conventionnel,Suisse,1.43,Litre
2015-05,Crème à café,Conventionnel,Suisse,3.56,Litre
2015-05,"Yogourt, autres fruits",Conventionnel,Suisse,3.17,kg
2015-05,Camembert 60%,Conventionnel,Suisse,18.56,kg
2015-05,Beurre de cuisine,Conventionnel,Suisse,12.16,kg
2015-05,Emmentaler,Conventionnel,Suisse,19.38,kg
2015-05,Tête de Moine,Conventionnel,Suisse,21.32,kg
2015-05,"Yogourt, autres fruits",Bio,Suisse,4.17,kg
2015-05,Crème entière,Bio,Suisse,13.15,Litre
2015-05,Fromage à raclette,Conventionnel,Suisse,21.43,kg
2015-05,Lait drink,Bio,Suisse,1.75,Litre
2015-05,Lait entier,Bio,Suisse,1.78,Litre
2015-05,Appenzell,Conventionnel,Suisse,18.92,kg
2015-05,Vacherin fribourgeois,Conventionnel,Suisse,19.62,kg
2015-05,Emmentaler,Bio,Suisse,20.0,kg
2015-05,Tomme,Conventionnel,Suisse,17.9,kg
2015-05,Gruyère,Conventionnel,Suisse,16.54,kg
2015-05,Mozzarella,Bio,Suisse,14.0,kg
2015-05,Yogourt nature,Conventionnel,Suisse,2.39,kg
2015-05,Cottage cheese,Conventionnel,Suisse,7.75,kg
2015-05,Appenzell,Conventionnel,Suisse,17.06,kg
2015-05,Gruyère,Bio,Suisse,21.92,kg
2015-05,Mozzarella,Conventionnel,Suisse,9.67,kg
2015-05,Gruyère,Conventionnel,Suisse,19.18,kg
2015-05,Lait écrémé,Conventionnel,Suisse,1.48,Litre
2015-05,Tilsit,Conventionnel,Suisse,17.0,kg
2015-05,Brie CH 45%,Bio,Suisse,21.94,kg
2015-05,Brie CH 45%,Conventionnel,Suisse,18.11,kg
2015-05,Emmentaler,Conventionnel,Suisse,15.8,kg
2015-05,Demi-crème,Conventionnel,Suisse,4.76,Litre
2015-05,Tilsit,Conventionnel,Suisse,13.56,kg
2015-05,Lait entier,Bio,Suisse,1.8,Litre
2015-05,"Fromage à pâte molle, croûte mixte",Conventionnel,Suisse,22.8,kg
2015-05,Beurre de choix,Conventionnel,Suisse,14.95,kg
2015-05,Beurre de choix,Bio,Suisse,18.95,kg
2015-05,Yogourt nature,Bio,Suisse,3.33,kg
2015-05,Beurre à rôtir,Conventionnel,Suisse,17.53,kg
2015-05,Tilsit,Bio,Suisse,19.87,kg
2015-05,Lait entier,Conventionnel,Suisse,1.46,Litre
2015-05,Lait drink,Conventionnel,Suisse,1.26,Litre
2015-04,"Yogourt, autres fruits",Bio,Suisse,4.17,kg
2015-04,Lait entier,Bio,Suisse,1.78,Litre
2015-04,Gruyère,Conventionnel,Suisse,16.57,kg
2015-04,Lait écrémé,Conventionnel,Suisse,1.48,Litre
2015-04,Beurre de cuisine,Conventionnel,Suisse,12.24,kg
2015-04,Tomme,Conventionnel,Suisse,17.9,kg
2015-04,Lait entier,Conventionnel,Suisse,1.28,Litre
2015-04,Beurre à rôtir,Conventionnel,Suisse,17.51,kg
2015-04,Mozzarella,Conventionnel,Suisse,9.93,kg
2015-04,Tête de Moine,Conventionnel,Suisse,21.22,kg
2015-04,Demi-crème,Conventionnel,Suisse,4.88,Litre
2015-04,Beurre de choix,Conventionnel,Suisse,14.95,kg
2015-04,Beurre de choix,Bio,Suisse,18.9,kg
2015-04,Lait drink,Conventionnel,Suisse,1.31,Litre
2015-04,Camembert 60%,Conventionnel,Suisse,18.56,kg
2015-04,Appenzell,Conventionnel,Suisse,18.77,kg
2015-04,Lait entier,Conventionnel,Suisse,1.46,Litre
2015-04,Lait drink,Bio,Suisse,1.8,Litre
2015-04,Edamer CH,Conventionnel,Suisse,14.83,kg
2015-04,Yogourt nature,Bio,Suisse,3.33,kg
2015-04,"Fromage à pâte molle, croûte mixte",Conventionnel,Suisse,22.73,kg
2015-04,Crème entière,Bio,Suisse,13.15,Litre
2015-04,Emmentaler,Bio,Suisse,19.42,kg
2015-04,Tilsit,Bio,Suisse,19.44,kg
2015-04,Yogourt nature,Conventionnel,Suisse,2.44,kg
2015-04,Tilsit,Conventionnel,Suisse,13.87,kg
2015-04,Emmentaler,Conventionnel,Suisse,19.18,kg
2015-04,Crème à café,Conventionnel,Suisse,3.56,Litre
2015-04,Lait drink,Conventionnel,Suisse,1.43,Litre
2015-04,Emmentaler,Conventionnel,Suisse,14.94,kg
2015-04,Cottage cheese,Conventionnel,Suisse,7.65,kg
2015-04,Vacherin fribourgeois,Conventionnel,Suisse,19.48,kg
2015-04,Fromage à raclette,Conventionnel,Suisse,21.43,kg
2015-04,Sbrinz,Conventionnel,Suisse,23.21,kg
2015-04,Lait entier,Bio,Suisse,1.8,Litre
2015-04,Crème entière,Conventionnel,Suisse,6.26,Litre
2015-04,Gruyère,Bio,Suisse,21.78,kg
2015-04,Appenzell,Conventionnel,Suisse,16.9,kg
2015-04,Mozzarella,Bio,Suisse,14.2,kg
2015-04,Gruyère,Conventionnel,Suisse,19.79,kg
2015-04,"Yogourt, autres fruits",Conventionnel,Suisse,3.17,kg
2015-04,Brie CH 45%,Conventionnel,Suisse,18.11,kg
2015-04,Brie CH 45%,Bio,Suisse,21.94,kg
2015-04,Tilsit,Conventionnel,Suisse,16.85,kg
2015-04,Lait drink,Bio,Suisse,1.78,Litre
2015-03,Mozzarella,Conventionnel,Suisse,9.67,kg
2015-03,Lait écrémé,Conventionnel,Suisse,1.48,Litre
2015-03,Beurre de choix,Conventionnel,Suisse,15.1,kg
2015-03,Vacherin fribourgeois,Conventionnel,Suisse,19.58,kg
2015-03,Mozzarella,Bio,Suisse,14.0,kg
2015-03,Crème entière,Conventionnel,Suisse,6.26,Litre
2015-03,Crème entière,Bio,Suisse,13.15,Litre
2015-03,Fromage à raclette,Conventionnel,Suisse,20.86,kg
2015-03,Sbrinz,Conventionnel,Suisse,23.36,kg
2015-03,Tête de Moine,Conventionnel,Suisse,21.0,kg
2015-03,Lait drink,Conventionnel,Suisse,1.28,Litre
2015-03,Lait drink,Bio,Suisse,1.8,Litre
2015-03,Tomme,Conventionnel,Suisse,17.9,kg
2015-03,Beurre de choix,Bio,Suisse,18.95,kg
2015-03,Lait drink,Conventionnel,Suisse,1.44,Litre
2015-03,Camembert 60%,Conventionnel,Suisse,18.8,kg
2015-03,Emmentaler,Conventionnel,Suisse,18.82,kg
2015-03,Yogourt nature,Conventionnel,Suisse,2.39,kg
2015-03,"Yogourt, autres fruits",Conventionnel,Suisse,3.17,kg
2015-03,Edamer CH,Conventionnel,Suisse,15.08,kg
2015-03,Lait drink,Bio,Suisse,1.78,Litre
2015-03,"Fromage à pâte molle, croûte mixte",Conventionnel,Suisse,22.8,kg
2015-03,Demi-crème,Conventionnel,Suisse,5.06,Litre
2015-03,Lait entier,Conventionnel,Suisse,1.31,Litre
2015-03,Emmentaler,Conventionnel,Suisse,15.13,kg
2015-03,Gruyère,Bio,Suisse,21.92,kg
2015-03,Beurre à rôtir,Conventionnel,Suisse,17.53,kg
2015-03,Tilsit,Conventionnel,Suisse,17.0,kg
2015-03,Gruyère,Conventionnel,Suisse,19.26,kg
2015-03,Lait entier,Conventionnel,Suisse,1.46,Litre
2015-03,Emmentaler,Bio,Suisse,19.57,kg
2015-03,Beurre de cuisine,Conventionnel,Suisse,11.76,kg
2015-03,Crème à café,Conventionnel,Suisse,3.56,Litre
2015-03,Appenzell,Conventionnel,Suisse,18.05,kg
2015-03,Appenzell,Conventionnel,Suisse,17.0,kg
2015-03,"Yogourt, autres fruits",Bio,Suisse,4.17,kg
2015-03,Lait entier,Bio,Suisse,1.8,Litre
2015-03,Brie CH 45%,Conventionnel,Suisse,18.11,kg
2015-03,Yogourt nature,Bio,Suisse,3.33,kg
2015-03,Lait entier,Bio,Suisse,1.78,Litre
2015-03,Cottage cheese,Conventionnel,Suisse,7.5,kg
2015-03,Tilsit,Conventionnel,Suisse,13.25,kg
2015-03,Gruyère,Conventionnel,Suisse,16.55,kg
2015-03,Tilsit,Bio,Suisse,19.87,kg
2015-03,Brie CH 45%,Bio,Suisse,21.94,kg
2015-02,Lait entier,Bio,Suisse,1.78,Litre
2015-02,Fromage à raclette,Conventionnel,Suisse,21.14,kg
2015-02,Yogourt nature,Conventionnel,Suisse,2.39,kg
2015-02,Lait entier,Conventionnel,Suisse,1.46,Litre
2015-02,Brie CH 45%,Bio,Suisse,21.94,kg
2015-02,Gruyère,Bio,Suisse,21.45,kg
2015-02,Cottage cheese,Conventionnel,Suisse,7.6,kg
2015-02,"Fromage à pâte molle, croûte mixte",Conventionnel,Suisse,22.8,kg
2015-02,Emmentaler,Bio,Suisse,19.57,kg
2015-02,Crème entière,Conventionnel,Suisse,6.66,Litre
2015-02,Beurre de choix,Conventionnel,Suisse,15.1,kg
2015-02,Lait entier,Bio,Suisse,1.77,Litre
2015-02,"Yogourt, autres fruits",Bio,Suisse,4.11,kg
2015-02,Mozzarella,Conventionnel,Suisse,10.13,kg
2015-02,Demi-crème,Conventionnel,Suisse,4.88,Litre
2015-02,Emmentaler,Conventionnel,Suisse,14.96,kg
2015-02,Appenzell,Conventionnel,Suisse,18.57,kg
2015-02,Sbrinz,Conventionnel,Suisse,23.36,kg
2015-02,Yogourt nature,Bio,Suisse,3.33,kg
2015-02,Tomme,Conventionnel,Suisse,17.9,kg
2015-02,Appenzell,Conventionnel,Suisse,17.0,kg
2015-02,Tilsit,Bio,Suisse,19.87,kg
2015-02,Lait drink,Conventionnel,Suisse,1.31,Litre
2015-02,Tilsit,Conventionnel,Suisse,13.58,kg
2015-02,Tilsit,Conventionnel,Suisse,16.53,kg
2015-02,Beurre à rôtir,Conventionnel,Suisse,17.53,kg
2015-02,"Yogourt, autres fruits",Conventionnel,Suisse,3.17,kg
2015-02,Emmentaler,Conventionnel,Suisse,18.85,kg
2015-02,Lait entier,Conventionnel,Suisse,1.26,Litre
2015-02,Lait drink,Bio,Suisse,1.78,Litre
2015-02,Vacherin fribourgeois,Conventionnel,Suisse,19.58,kg
2015-02,Lait écrémé,Conventionnel,Suisse,1.48,Litre
2015-02,Beurre de choix,Bio,Suisse,18.95,kg
2015-02,Crème entière,Bio,Suisse,13.15,Litre
2015-02,Gruyère,Conventionnel,Suisse,16.56,kg
2015-02,Tête de Moine,Conventionnel,Suisse,21.32,kg
2015-02,Gruyère,Conventionnel,Suisse,19.26,kg
2015-02,Brie CH 45%,Conventionnel,Suisse,18.11,kg
2015-02,Edamer CH,Conventionnel,Suisse,15.34,kg
2015-02,Crème à café,Conventionnel,Suisse,3.56,Litre
2015-02,Lait drink,Conventionnel,Suisse,1.44,Litre
2015-02,Beurre de cuisine,Conventionnel,Suisse,12.12,kg
2015-02,Lait drink,Bio,Suisse,1.8,Litre
2015-02,Camembert 60%,Conventionnel,Suisse,18.88,kg
2015-02,Mozzarella,Bio,Suisse,14.0,kg
2015-01,Beurre à rôtir,Conventionnel,Suisse,17.53,kg
2015-01,Lait écrémé,Conventionnel,Suisse,1.48,Litre
2015-01,"Yogourt, autres fruits",Conventionnel,Suisse,3.17,kg
2015-01,Crème entière,Bio,Suisse,13.15,Litre
2015-01,Fromage à raclette,Conventionnel,Suisse,21.43,kg
2015-01,Lait drink,Bio,Suisse,1.78,Litre
2015-01,Crème à café,Conventionnel,Suisse,3.56,Litre
2015-01,"Fromage à pâte molle, croûte mixte",Conventionnel,Suisse,22.8,kg
2015-01,Yogourt nature,Conventionnel,Suisse,2.39,kg
2015-01,Lait entier,Bio,Suisse,1.78,Litre
2015-01,Crème entière,Conventionnel,Suisse,6.66,Litre
2015-01,Emmentaler,Bio,Suisse,19.57,kg
2015-01,Edamer CH,Conventionnel,Suisse,15.14,kg
2015-01,Emmentaler,Conventionnel,Suisse,18.85,kg
2015-01,Tête de Moine,Conventionnel,Suisse,21.02,kg
2015-01,Gruyère,Bio,Suisse,21.92,kg
2015-01,Tilsit,Bio,Suisse,19.87,kg
2015-01,Mozzarella,Bio,Suisse,14.0,kg
2015-01,Tilsit,Conventionnel,Suisse,13.6,kg
2015-01,Gruyère,Conventionnel,Suisse,19.26,kg
2015-01,Mozzarella,Conventionnel,Suisse,10.13,kg
2015-01,Appenzell,Conventionnel,Suisse,18.31,kg
2015-01,Appenzell,Conventionnel,Suisse,17.0,kg
2015-01,"Yogourt, autres fruits",Bio,Suisse,4.11,kg
2015-01,Yogourt nature,Bio,Suisse,3.33,kg
2015-01,Tomme,Conventionnel,Suisse,17.9,kg
2015-01,Brie CH 45%,Conventionnel,Suisse,18.11,kg
2015-01,Demi-crème,Conventionnel,Suisse,5.06,Litre
2015-01,Beurre de cuisine,Conventionnel,Suisse,12.28,kg
2015-01,Emmentaler,Conventionnel,Suisse,15.35,kg
2015-01,Lait drink,Conventionnel,Suisse,1.26,Litre
2015-01,Beurre de choix,Bio,Suisse,18.95,kg
2015-01,Lait drink,Bio,Suisse,1.82,Litre
2015-01,Vacherin fribourgeois,Conventionnel,Suisse,19.58,kg
